,Party,Year,Date,Tweet,Populist,Role,Left/right,Prog/cons
3924,PvdA,2022,2022-02-18,Het moet en kan eerlijker en socialer. 🌹Morgen trappen we de campagne voor de gemeenteraadsverkiezingen af! Wil je erbij zijn? Meld je aan! ⤵️https://t.co/eidI1eT1if,no,opposition,left,progressive
3925,PvdA,2022,2022-02-17,"Songül Mutluer is officieel beëdigd als Tweede Kamerlid! Van harte gefeliciteerd en heel veel succes, @songulmutluer! 💪 https://t.co/1v0B8qunEW",no,opposition,left,progressive
3926,PvdA,2022,2022-02-17,Misbruik maken van de woningnood? Dat moet afgelopen zijn!Daarom wil @pvdautrecht een verhuurdersvergunning in de hele stad om betaalbare huren en goed verhuurderschap af te dwingen. Goed bezig! 💪https://t.co/k6H6MJGjmj,no,opposition,left,progressive
3927,PvdA,2022,2022-02-16,"""Voor een functionerende democratie is het nodig om de macht van het grote geld te reguleren, transparant te zijn over giften én paal en perk te stellen aan de mogelijkheden om geld te doneren.""@khadijaArib over het belang van toezicht op geldstromen naar politieke partijen. ⤵️ https://t.co/8jojHsCyce",no,opposition,left,progressive
3928,PvdA,2022,2022-02-16,"Welkom in de Tweede Kamer, @songulmutluer! 🌹Songül is een sociaaldemocraat in hart en nieren en gaat zich inzetten voor een eerlijker en socialer Nederland. Meer over haar weten? ⤵️https://t.co/oAj5IjYe43 https://t.co/CpoZJnpLI8",no,opposition,left,progressive
3929,PvdA,2022,2022-02-14,Van Amsterdam tot Utrecht en van Groningen tot Arnhem. Afgelopen weekend gingen we overal in het land de straat op voor een eerlijker en socialer Nederland. 🌹Benieuwd wat we deze week gaan doen? Check dan de kaart en doe mee! 🗺️ https://t.co/gO47rBlOpo https://t.co/96FpsXTVYS,no,opposition,left,progressive
3930,PvdA,2022,2022-02-13,Samen met GroenLinks laten we zien dat het anders kan in Nederland: socialer en eerlijker.Met onze alternatieve plannen voor Rutte IV gaan alle inkomensgroepen erop vooruit in hun portemonnee. 📈 Lees meer: https://t.co/xgBltz8TzR https://t.co/zalZy8bldx,no,opposition,left,progressive
3931,PvdA,2022,2022-02-13,"Mensen die veel hebben, krijgen steeds meer. Terwijl de rest hard werkt, maar steeds verder achterop raakt.Dat moet eerlijker en socialer. En dat kan ook, met ons plan voor een progressieve vermogensbelasting. Je leest er hier alles over. ⤵️https://t.co/dlU0hkFlpu",no,opposition,left,progressive
3932,PvdA,2022,2022-02-12,"In tijden van versplintering bundelen wij de krachten. Omdat we weten dat er socialere, eerlijkere keuzes voor Nederland nodig zijn.Met alternatieve plannen voor Rutte IV verkleinen we de ongelijkheid en gaan alle Nederlanders erop vooruit. ⤵️https://t.co/xgBltz8TzR",no,opposition,left,progressive
3933,PvdA,2022,2022-02-11,Lees hier meer over het 10-puntenplan. ⤵️https://t.co/jp4YtQiffz,no,opposition,left,progressive
3934,PvdA,2022,2022-02-11,Vandaag lanceert @pvdarotterdam een 10-puntenplan voor schone en veilige wijken. Omdat het tijd is om te investeren in de plek waar Rotterdammers de meeste tijd doorbrengen: de eigen wijk. 🏡 @RichardMoti vertelt er meer over in de @Telegraaf. ⤵️,no,opposition,left,progressive
3935,PvdA,2022,2022-02-10,Het kan socialer en eerlijker. ✊Met onze alternatieve plannen wordt het minimumloon verhoogd naar 14 euro en blijven de AOW en de uitkeringen gekoppeld. Zoals het hoort. https://t.co/jaAQODwKLf,no,opposition,left,progressive
3936,PvdA,2022,2022-02-10,"“Je ziet dat als je fundamenteel andere, eerlijkere, socialere en groenere keuzes maakt, dat je veel meer kunt bereiken. En we laten in de doorrekeningen zien dat het ook écht kan.”@henknijboer over ons alternatief voor de plannen van het kabinet Rutte IV. ⤵️ https://t.co/do3vxsPcCu",no,opposition,left,progressive
3937,PvdA,2022,2022-02-10,"@janwillemwits @PloumenLilianne @emsent Goed punt, hebben we toegevoegd aan het bericht.",no,opposition,left,progressive
3938,PvdA,2022,2022-02-10,Lees hier alles over onze alternatieve plannen met GroenLinks. ⤵️https://t.co/99YsEBRvIC,no,opposition,left,progressive
3939,PvdA,2022,2022-02-10,"In tijden van versplintering bundelen wij de krachten. Omdat we weten dat er andere, betere keuzes voor Nederland nodig zijn.Met onze alternatieve plannen laten we zien: Nederland kan eerlijker, groener en socialer! 🌹 https://t.co/w8iIQtg03x",no,opposition,left,progressive
3940,PvdA,2022,2022-02-09,Naar aanleiding van het opstappen van Gijs van Dijk als Kamerlid zijn er bij ons verschillende feitelijke vragen binnengekomen. We hebben deze vragen hier beantwoord. ⤵️https://t.co/yPrQi62xAH,no,opposition,left,progressive
3941,PvdA,2022,2022-02-09,Onze plannen. ⤵️https://t.co/xgBltz9rpp,no,opposition,left,progressive
3942,PvdA,2022,2022-02-09,Samen met GroenLinks laten we zien dat het anders kan in Nederland: socialer en eerlijker.Met onze alternatieve plannen voor Rutte IV gaan alle inkomensgroepen erop vooruit in hun portemonnee. 📈 https://t.co/J8ItZZhoUF,no,opposition,left,progressive
3943,PvdA,2022,2022-02-09,Lees meer over onze alternatieve plannen op Rutte IV. ⤵️https://t.co/xgBltz9rpp,no,opposition,left,progressive
3944,PvdA,2022,2022-02-09,"Met onze alternatieve plannen voor Rutte IV laten we zien dat het anders kan in Nederland: eerlijker, groener en socialer.Door de rekening bij vervuilers en vermogenden te leggen, blijven de overheidsfinanciën goed op orde. ✅ https://t.co/MmW1Rk4vmh",no,opposition,left,progressive
3945,PvdA,2022,2022-02-09,Lees hier alles over onze alternatieve plannen op Rutte IV. ⤵️https://t.co/xgBltz9rpp,no,opposition,left,progressive
3946,PvdA,2022,2022-02-09,Het kan anders! Socialer en eerlijker. ✊Met onze plannen wordt het minimumloon fors verhoogd naar 14 euro. En de AOW en de uitkeringen blijven gekoppeld. Zoals het hoort. https://t.co/EORFoj9YdL,no,opposition,left,progressive
3947,PvdA,2022,2022-02-09,Lees hier alles over onze alternatieve plannen voor Rutte IV. ⤵️https://t.co/xgBltz9rpp,no,opposition,left,progressive
3948,PvdA,2022,2022-02-09,"""Als je écht andere, eerlijkere, socialere en groenere keuzes maakt, kun je veel meer bereiken. De koopkracht neemt voor iedereen toe, je krijgt een eerlijkere economie en je hoeft de rekening niet door te schuiven naar toekomstige generatie.""- @henknijboer bij @RTLnieuws.",no,opposition,left,progressive
3949,PvdA,2022,2022-02-09,"Samen met @groenlinks laten we zien dat het anders kan in Nederland: socialer, groener en eerlijker.Met alternatieve plannen voor Rutte IV verkleinen we de ongelijkheid, werken we toe naar een duurzame toekomst en gaan alle Nederlanders erop vooruit. ⤵️https://t.co/xgBltz9rpp",no,opposition,left,progressive
3950,PvdA,2022,2022-02-08,Verklaring van Kamerlid Gijs van Dijk.https://t.co/BBI4Al19oR,no,opposition,left,progressive
3951,PvdA,2022,2022-02-08,"Ook buiten de Randstad wil je een betaalbare woning, met goede zorg en een school in de buurt. Maar dit kabinet verzaakt het om daar iets aan te doen.Dit moet en kan eerlijker en socialer! Met de juiste keuzes. @HabtamudeHoop heeft daar een plan voor. ⤵️ https://t.co/LhlxwHthef",no,opposition,left,progressive
3952,PvdA,2022,2022-02-07,Lees hier alles over ons wetsvoorstel voor een progressieve vermogensbelasting:https://t.co/dlU0hkFlpu,no,opposition,left,progressive
3953,PvdA,2022,2022-02-07,Het moet eerlijker en socialer. ✊En dat kan ook! Bijvoorbeeld met een progressieve belasting op vermogens. @henknijboer diende daar een wetsvoorstel voor in. https://t.co/e6QKRp9FyG,no,opposition,left,progressive
3954,PvdA,2022,2022-02-07,Meer weten? ⤵️https://t.co/LK9kWIHMJF,no,opposition,left,progressive
3955,PvdA,2022,2022-02-07,.@RichardMoti laat in Rotterdam zien dat het eerlijker en socialer kan!Met een scholingsfonds krijgen Rotterdammers de mogelijkheid om een mbo-opleiding te volgen die bij ze past. Daarmee krijgen alle jongeren een kans op de beste toekomst. ✊ https://t.co/0Es8yv7CVF,no,opposition,left,progressive
3956,PvdA,2022,2022-02-06,"Mensen die veel hebben, krijgen steeds meer. Terwijl de rest hard werkt, maar steeds verder achterop raakt.Dat moet eerlijker en socialer. Daarom dient @henknijboer een initiatiefwet in voor een progressieve vermogensbelasting. Lees meer ⤵️https://t.co/dlU0hkFlpu",no,opposition,left,progressive
3957,PvdA,2022,2022-02-04,"Wil je je inzetten voor een eerlijkere en socialere samenleving? Help mee met onze campagne! Check de kaart, vind een activiteit bij jou in de buurt en doe mee. ⤵️https://t.co/ZiNzCmIAG6",no,opposition,left,progressive
3958,PvdA,2022,2022-02-04,Luister hier naar het interview van @emsent:https://t.co/VMcycvKs0o,no,opposition,left,progressive
3959,PvdA,2022,2022-02-04,Mensen vinden nauwelijks een huis en huren gaan door het dak. Dat is het gevolg van politieke keuzes.Dat moet en kan anders. Eerlijker en socialer. Met de juiste keuzes kunnen we zorgen dat wonen voor iedereen weer betaalbaar wordt. 🏡 https://t.co/BcQAUltgpv,no,opposition,left,progressive
3960,PvdA,2022,2022-02-04,"Volgens mij is deze voor jullie, @pvdabelgie 😅",no,opposition,left,progressive
3961,PvdA,2022,2022-02-04,"Mensen die veel hebben, krijgen steeds meer. Terwijl de rest steeds verder achterop raakt.Dat moet eerlijker en socialer. Daarom dient @henknijboer een initiatiefwet in voor een progressieve vermogensbelasting. ⤵️https://t.co/dlU0hkFlpu",no,opposition,left,progressive
3962,PvdA,2022,2022-02-03,Meer weten? In 'Sander en de Kloof' gaat @SanderSchimmelp dieper in op de vermogensongelijkheid in Nederland. Hij schreef er het volgende over. ⤵️https://t.co/4IKjs90Knq,no,opposition,left,progressive
3963,PvdA,2022,2022-02-03,"Lees meer over het initiatiefwetsvoorstel voor een progressieve vermogensbelasting, samen ingediend met @groenlinks, @SPnl, @PartijvdDieren en @VoltNederland. 💪https://t.co/dlU0hkFlpu",no,opposition,left,progressive
3964,PvdA,2022,2022-02-03,"Het is een politieke keuze: ga je voor de huisjesmelkers staan die ontzettend veel rendement hebben gemaakt en degenen die heel veel hebben belegd op de beurs, of vraag je van hen een eerlijke bijdrage?@henknijboer over het voorstel voor een progressieve vermogensbelasting. ⤵️ https://t.co/dsGWeoaQFt",no,opposition,left,progressive
3965,PvdA,2022,2022-02-03,Yes! Het kan écht anders. Socialer en eerlijker. 💪Met concrete oplossingen kunnen we wonen weer betaalbaar en toegankelijk maken voor iedereen!,no,opposition,left,progressive
3966,PvdA,2022,2022-02-02,"Grote vermogens eerlijk belasten, wat vind jij daarvan?",no,opposition,left,progressive
3967,PvdA,2022,2022-02-02,Lees alles over het initiatiefwetsvoorstel:  https://t.co/dlU0hkFlpu,no,opposition,left,progressive
3968,PvdA,2022,2022-02-02,"""Ik vind dat vermogenden ook hun bijdrage kunnen leveren aan onze scholen, onze ziekenhuizen, ons openbaar vervoer.""Tijd om de vermogensongelijkheid in Nederland aan te pakken. @henknijboer vertelt bij @Sven_op_1 hoe hij dat voor elkaar wil krijgen. #WNL ⤵️ https://t.co/CndyyU8Rir",no,opposition,left,progressive
3969,PvdA,2022,2022-02-02,Samen met GroenLinks en SP hebben we een plan voor een progressieve vermogensbelasting. ⤵️https://t.co/dlU0hkFlpu,no,opposition,left,progressive
3970,PvdA,2022,2022-02-02,"De allergrootste vermogens, de allerrijkste bedrijven, worden binnen een paar jaar tijd gruwelijk rijk. Terwijl de mensen die weinig hebben, de kloof steeds groter zien worden. Dat moet en kan eerlijker. @henknijboer bij @Sven_op_1 #WNL.",no,opposition,left,progressive
3971,PvdA,2022,2022-02-02,"Mensen die veel hebben, krijgen steeds meer. Terwijl de rest hard werkt, maar steeds verder achterop raakt.Dat moet eerlijker en socialer. Daarom dient @henknijboer vandaag een initiatiefwet in voor een progressieve vermogensbelasting. Lees meer ⤵️https://t.co/dlU0hkFlpu",no,opposition,left,progressive
3972,PvdA,2022,2022-01-31,“De overheid moet ervoor zorgen dat iedereen een dak boven zijn hoofd heeft en dat het betaalbaar is om te wonen. En dat is op dit moment niet geval.”Het moet eerlijker en socialer! @henknijboer doet tijdens zijn reactie op het regeerakkoord een aantal concrete voorstellen. ⤵️ https://t.co/VZpgKnQLIh,no,opposition,left,progressive
3973,PvdA,2022,2022-01-31,"Que grande vitória! Parabéns e boa sorte, @antoniocostaps! #Legislativas2022Ook Portugal laat zien: het is tijd voor sociale en eerlijke keuzes. 🌹 https://t.co/eefbyVe9BI",no,opposition,left,progressive
3974,PvdA,2022,2022-01-27,"Onze keuzes: 🏘️ Meer betaalbare woningen. 📈 Huurders beschermen tegen huisjesmelkers.🌳 Investeren in fijne wijken met speeltuinen, parken en een ontmoetingsplek voor de buurt. https://t.co/IUpJNffGta",no,opposition,left,progressive
3975,PvdA,2022,2022-01-27,"Pandjesbazen en huisjesmelkers spelen monopoly met onze huizenmarkt. En iedereen die op zoek is naar een betaalbaar huis, valt buiten de boot.Dit moet en kan anders. Het is tijd om wonen weer betaalbaar en toegankelijk te maken voor ons allemaal.✊ https://t.co/UFa9sho1H9",no,opposition,left,progressive
3976,PvdA,2022,2022-01-25,Tijd om pakketbezorgers te belonen voor hun werk. Dit is hoe @dijkvangijs dat voor elkaar wil krijgen. ⤵️https://t.co/hkQoc2KlnI,no,opposition,left,progressive
3977,PvdA,2022,2022-01-25,"Pakketbezorgers werken keihard. Met nauwelijks pauzes. En de aandeelhouders gaan er met de winst vandoor.Dit moet anders. Pakketbezorgers verdienen een fatsoenlijk loon, meer bescherming en meer tijd om te bezorgen. Tijd dat grote bezorgbedrijven hun verantwoordelijkheid nemen.",no,opposition,left,progressive
3978,PvdA,2022,2022-01-21,Help mee en teken de petitie: https://t.co/EdxBicAZ61,no,opposition,left,progressive
3979,PvdA,2022,2022-01-21,"""Ik heb altijd betaald voor mijn pensioen en nu denk ik: ze stelen het onder je kont weg!""@pvdarotterdam ging de straat op tégen de ontkoppeling van de AOW aan het minimumloon. Want ouderen die jarenlang hard hebben gewerkt, hebben het recht op een onbezorgde oude dag. https://t.co/eVSb4TEfu3",no,opposition,left,progressive
3980,PvdA,2022,2022-01-21,"Dit kabinet ontkoppelt de AOW van het minimumloon, bezuinigt in de jeugdzorg en vergroot de vermogensongelijkheid in ons land. Dit moet en kan anders. De oproep van @PloumenLilianne: geef nou écht gehoor aan wat nodig is voor Nederland. #debat #regeringsverklaring https://t.co/GQdIeuqbAn",no,opposition,left,progressive
3981,PvdA,2022,2022-01-20,Teken de petitie en help ons mee: https://t.co/EdxBicAZ61,no,opposition,left,progressive
3982,PvdA,2022,2022-01-20,"Veel van de mensen die worden geraakt door de ontkoppeling van de AOW aan het minimumloon, hebben vijftig jaar lang onmisbaar werk voor ons allemaal gedaan.Als we de groeiende ongelijkheid willen aanpakken, dan moet dit voorstel van tafel. #debat #regeringsverklaring https://t.co/XUJDA30wX9",no,opposition,left,progressive
3983,PvdA,2022,2022-01-19,Help mee en teken onze petitie voor het behoud van de koppeling van de AOW aan het minimumloon.✍️ https://t.co/Iw8991d7Oe,no,opposition,left,progressive
3984,PvdA,2022,2022-01-18,"“Een eerlijke en groene wereld ligt binnen ons bereik. Als we keuzes durven te maken. Met oog voor alles dat voor mensen van waarde is: een goede gezondheid, zeker werk, een fatsoenlijk inkomen en een prettige buurt.”@PloumenLilianne in het #debat over de #regeringsverklaring.",no,opposition,left,progressive
3985,PvdA,2022,2022-01-18,"“Ouderen horen dat zij niet mee mogen profiteren van een veel te bescheiden verhoging van het minimumloon, omdat de coalitiepartijen de AOW ontkoppelen. Het is de bijl aan de wortel van onze verzorgingsstaat.”@PloumenLilianne #regeringsverklaring #debat",no,opposition,left,progressive
3986,PvdA,2022,2022-01-18,“Dit kabinet laat de kans liggen om de wooncrisis écht te bezweren. Beleggers wordt geen strobreed in de weg gelegd om geld te blijven verdienen terwijl starters en woningzoekenden het nakijken hebben.”@PloumenLilianne #regeringsverklaring #debat,no,opposition,left,progressive
3987,PvdA,2022,2022-01-18,“Voor het eerst sinds de Tweede Wereldoorlog groeit er nu een generatie kinderen op die het niet beter krijgt dan hun ouders. En ook in Nederland wordt de kloof tussen arm en rijk groter.”@PloumenLilianne in het #debat over de #regeringsverklaring.,no,opposition,left,progressive
3988,PvdA,2022,2022-01-18,“Van alle opgaven die er zijn is er wat de PvdA betreft één de belangrijkste: de ongelijkheid verkleinen en vooruitgang voor iedereen mogelijk maken. Dat wordt voor de PvdA dé toetssteen voor dit regeerakkoord.”@PloumenLilianne tijdens het #debat over de #regeringsverklaring.,no,opposition,left,progressive
3989,PvdA,2022,2022-01-17,Al jaren is er een enorme crisis in de jeugdzorg. In plaats van te bezuinigen zou het kabinet juist alles moeten doen om jongeren te helpen.Daarom dienen wij samen met @groenlinks een voorstel in om de bezuiniging van dit kabinet van tafel te halen. ⤵️https://t.co/KJZm5Hag1v,no,opposition,left,progressive
3990,PvdA,2022,2022-01-16,Help ons mee en teken ook de petitie! https://t.co/EdxBicAZ61,no,opposition,left,progressive
3991,PvdA,2022,2022-01-16,"Dit kabinet laat ouderen in de kou staan door de AOW te ontkoppelen van het minimumloon. @pvdarotterdam ging vandaag de straat op tégen dit onrechtvaardige plan. Want ouderen die jarenlang hard hebben gewerkt, hebben het recht op een onbezorgde oude dag! ✊ https://t.co/mL3tojfg8N",no,opposition,left,progressive
3992,PvdA,2022,2022-01-14,Help ons mee en teken de petitie voor het behoud van de koppeling van de AOW aan het minimumloon. ⤵️https://t.co/EdxBicAZ61,no,opposition,left,progressive
3993,PvdA,2022,2022-01-14,Dit kabinet laat ouderen in de kou staan door de AOW te ontkoppelen van het minimumloon.Een harde klap voor al die ouderen die jarenlang hard hebben gewerkt en nu willen genieten van een onbezorgde oude dag. https://t.co/0U3xfej60Y,no,opposition,left,progressive
